ID,Gender,Birth Date,Jobcat,Job Time,Prev Exp,Minority
5065,m,48599,1,81,160,0
24003,m,45563,1,72,102,1
64086,f,46945,2,91,225,0
60413,m,48877,3,72,157,0
36583,m,44649,2,66,157,0
36938,m,44857,2,79,134,0
23335,m,40945,2,94,290,0
72217,f,40165,1,72,114,0
8684,m,45328,1,89,132,1
68179,m,40231,3,95,165,0
87343,f,40661,1,71,72,0
53410,m,41077,1,72,202,0
53558,f,48264,1,72,384,0
40131,f,44062,1,89,239,0
54765,f,49384,3,96,375,0
12908,f,40796,1,71,447,0
84612,m,41084,1,93,221,0
91111,m,42130,2,91,232,0
21156,f,40434,3,62,402,0
837,m,48007,1,93,384,1
80897,f,44133,1,89,157,1
32036,m,43457,1,80,42,1
61225,m,41478,1,91,360,1
65971,f,47710,1,85,441,1
12689,f,45573,2,90,248,0
91197,m,41191,2,85,109,1
36591,f,49622,1,82,307,1
18050,f,45402,1,68,258,1
18607,f,44027,2,88,36,0
72532,m,40267,1,99,184,1
64764,m,48668,3,65,138,1
81324,f,40553,3,95,18,0
16758,f,44439,1,61,329,1
73332,m,41231,3,64,226,1
18457,m,49119,3,73,74,1
27007,f,47879,1,86,114,1
52277,m,45331,1,68,363,1
86444,m,40385,1,77,472,0
34173,f,40378,1,80,97,1
24171,f,40817,3,88,379,1
91111,m,47332,2,76,326,0
71464,m,43340,3,61,380,1
49003,f,40646,1,66,248,0
72942,m,47850,2,97,124,1
20666,f,49640,3,80,273,0
57164,m,48262,2,96,452,1
3929,m,48800,3,86,26,1
67020,f,42610,1,80,452,0
74546,f,42578,2,65,59,0
1467,m,49910,2,95,68,1
32105,f,43467,3,86,165,1
72942,f,43648,2,92,173,0
4920,f,42604,3,88,411,0
20567,f,41846,2,81,330,0
2828,m,45385,1,89,317,0
65971,f,43467,3,71,92,1
42669,f,46568,2,91,6,1
50003,m,43365,1,96,133,1
43343,f,48398,1,88,92,1
32105,f,43015,2,75,297,1
32544,m,41706,3,66,333,0
39271,f,41583,1,90,379,0
12250,m,45208,1,62,269,0
87237,f,42459,3,77,390,1
12872,f,47958,3,88,273,1
85020,m,44018,2,78,453,1
23954,m,47467,2,92,135,0
3559,f,48007,2,93,450,0
48519,m,41752,2,74,126,0
36062,m,42209,3,77,233,0
16277,m,43867,2,68,216,1
80789,m,45480,2,85,67,1
64823,f,47425,3,84,297,1
85020,m,48297,1,87,14,1
51087,f,41167,2,73,64,0
17084,f,42604,2,84,69,1
24288,f,46945,1,79,277,0
76165,f,40824,2,81,365,1
5770,m,41905,2,97,72,1
48941,f,46299,3,69,241,0
77529,f,47778,1,95,157,1
62638,m,43361,3,98,443,0
99770,f,42419,3,86,124,0
10338,f,40431,1,60,290,1
38832,m,46184,2,62,169,1
88367,f,43234,2,73,436,1
67020,m,47359,3,72,362,1
87059,m,42574,2,79,17,0
72942,m,49732,2,81,160,1
77127,f,48688,3,84,324,1
91237,f,45406,3,85,317,1
74580,m,49974,2,99,76,0
58609,m,42712,2,92,456,0
50003,m,49707,1,95,76,0
31833,m,44604,3,62,472,1
837,f,47773,2,67,261,1
84482,f,43361,2,60,432,0
29525,m,46408,2,79,44,0
55220,m,48957,3,92,352,1
10351,m,40215,2,80,136,0
38654,m,41846,2,71,434,1
90030,f,45158,2,86,133,0
66682,f,47879,3,98,450,1
25878,m,40215,1,94,174,1
42808,m,41265,1,70,202,1
4911,m,47822,1,64,233,0
31207,f,40360,1,72,368,1
52250,f,48414,1,70,31,0
71419,m,42687,3,92,428,0
24274,m,41077,2,72,219,1
28488,m,44737,2,89,389,0
94747,m,44136,2,62,208,1
17084,m,42746,1,76,45,1
76256,m,47283,1,75,259,0
88166,m,49609,2,79,428,0
82157,m,42890,2,63,462,0
80258,f,42333,2,99,92,1
30753,m,47188,1,78,327,1
72981,m,47181,2,94,436,1
19967,f,49249,2,71,438,1
21211,m,43094,1,62,18,1
55319,m,47905,2,75,358,1
3160,f,46719,3,95,307,0
14296,f,43157,3,64,126,0
32746,m,42264,1,72,400,0
40774,m,45406,3,71,184,0
50330,f,44645,1,85,60,0
7017,f,43541,1,79,83,1
10338,m,47467,3,75,271,0
34623,f,43585,2,97,251,0
75585,m,49546,3,99,226,1
77583,f,49910,2,68,430,1
68272,m,42722,1,82,64,1
39936,m,44854,3,86,241,1
75512,f,45192,3,66,406,1
55319,m,44133,1,95,301,1
96392,f,48761,1,89,457,1
93106,m,46222,1,94,258,1
1376,m,48294,3,94,446,1
52141,f,47181,3,96,12,0
96858,f,49867,2,97,4,0
9093,m,48128,1,62,423,1
62638,m,45431,1,66,92,1
26561,m,44206,3,80,92,1
49246,m,47859,1,95,299,0
35700,f,44737,1,81,51,1
19144,m,40752,3,77,404,1
40323,m,41682,3,91,412,0
33161,m,49989,1,72,420,1
75816,m,40510,3,62,212,0
10563,m,43286,1,88,375,1
97231,f,41265,2,94,87,1
40323,f,43833,2,77,39,0
94078,m,41123,2,98,241,0
70302,f,44336,1,61,259,1
38561,f,43704,2,81,283,0
84482,m,42780,3,83,36,0
69833,f,44772,3,86,304,1
24365,m,42982,1,97,311,1
17084,m,45620,1,91,181,1
54474,m,44027,1,75,26,1
72942,m,44974,1,96,201,1
80897,m,41524,3,91,332,1
25059,f,42793,2,86,339,1
56408,m,42237,3,90,30,1
24110,f,40044,1,87,212,0
24635,f,49547,3,87,114,1
24003,m,45996,2,87,213,0
2192,f,42498,1,73,158,0
28213,m,45600,2,88,451,1
38653,m,44237,3,97,64,1
45720,m,45540,1,85,44,0
65979,m,47342,3,74,417,0
32746,m,42722,2,63,220,0
32448,f,45620,2,64,277,1
88280,f,41408,3,87,101,1
90207,f,40747,1,84,284,0
23257,m,48546,2,72,465,1
68179,f,48362,1,61,461,0
15220,f,40708,3,69,244,1
9186,f,49707,3,73,410,0
3420,m,45328,2,77,27,1
56810,m,45381,3,85,335,1
7259,m,45963,3,62,450,1
83145,f,49031,2,87,421,1
65011,f,42787,1,78,393,0
11153,f,43942,1,85,259,0
83024,f,41146,2,68,1,0
11013,m,46638,1,69,278,1
41967,m,48809,1,75,26,0
61225,m,40606,2,73,92,0
56709,m,42459,2,89,133,1
99552,m,43777,2,72,277,1
32823,f,40247,1,86,253,0
328,f,47778,3,76,275,1
88166,m,49588,3,74,108,0
26491,m,42679,2,81,462,1
28223,f,41849,2,62,383,1
12228,f,47502,1,95,163,0
75390,m,44061,1,90,134,0
44421,f,46436,1,89,161,1
81621,m,49768,2,91,225,1
33463,f,41583,1,86,30,0
45720,f,40406,1,83,305,1
71690,f,40945,1,72,348,0
44467,f,47181,1,60,50,1
59014,m,47677,3,73,218,1
13858,f,43796,1,78,18,1
12956,m,45519,3,85,475,0
8528,f,41524,3,69,52,1
35913,f,43666,1,95,281,1
56810,f,44040,2,69,362,0
26561,m,42093,1,82,308,1
59485,m,49683,3,73,354,1
98030,f,49996,3,77,462,0
81059,m,44850,3,63,101,1
88904,f,40451,1,75,4,0
60220,f,48138,2,87,325,1
45339,f,47283,2,72,209,1
64823,m,49998,3,98,202,1
12230,f,44575,1,83,124,1
83615,f,44336,2,79,313,1
5275,f,48461,1,69,201,1
52528,m,46312,1,60,27,1
89992,m,46830,2,95,365,0
30695,m,42767,2,97,65,1
25688,f,47627,3,87,411,0
33463,m,42222,1,80,171,1
56504,m,47337,3,81,260,0
89116,m,46017,1,83,432,0
2634,f,42809,3,67,93,0
79538,m,40682,2,66,299,1
15553,f,41054,2,75,259,0
59995,f,48262,3,99,454,0
33161,f,41752,1,65,256,0
82593,m,43541,3,78,211,0
77583,m,44254,3,65,133,1
3835,f,40646,2,90,101,1
50330,f,40747,2,66,398,0
99689,m,44018,3,96,419,1
59034,f,45209,3,67,193,1
38634,m,44649,3,64,463,1
35778,f,48957,3,96,64,0
15806,m,48012,3,81,87,0
59065,m,49379,1,90,95,0
27889,f,49597,1,99,301,1
2313,m,48995,1,80,109,1
85886,f,43361,3,91,31,1
91810,m,42047,1,99,31,0
82157,f,42222,3,75,463,0
70513,f,48180,3,81,307,1
76529,m,40748,2,92,457,0
74580,m,45856,3,75,144,0
45129,f,40336,1,63,356,1
54560,f,47437,1,96,290,0
36374,m,40892,1,67,13,1
53563,m,46436,1,79,428,1
3835,m,40824,3,73,413,0
7534,f,44237,2,62,344,1
64303,m,49963,3,92,391,0
85020,f,46265,3,82,433,0
16865,m,41123,3,84,232,0
50163,m,41418,1,63,256,0
53147,m,40518,2,98,97,1
5231,m,48492,3,66,421,1
93877,m,42605,2,73,444,0
86632,f,45262,1,66,319,1
55417,m,47649,1,99,430,1
42273,m,41664,1,65,117,1
34793,f,42722,2,73,346,1
92738,f,43243,1,62,124,0
31833,m,48066,1,61,128,0
88280,f,46265,2,77,384,0
27102,m,42910,1,78,288,1
34623,f,47084,3,65,109,1
49503,f,47068,3,75,130,1
26460,f,41863,3,62,186,0
87363,m,46570,3,60,409,1
2792,f,44147,3,65,232,0
14344,f,42982,3,79,206,0
19779,m,48103,1,62,163,0
31579,m,47956,3,78,376,0
24288,m,42176,3,72,126,1
72535,m,45560,2,90,264,1
83827,f,47670,2,79,323,1
39547,f,44960,2,65,465,0
18752,m,44397,1,93,181,0
4031,f,42574,2,91,201,0
56358,m,43305,1,85,196,0
15806,m,47301,1,94,421,0
28488,f,43585,1,78,287,1
7255,m,45077,1,85,201,0
5697,m,43243,3,72,269,0
28714,m,42125,3,91,36,0
91238,m,46375,3,70,313,1
75975,f,44206,3,89,11,1
11295,m,48809,3,97,65,1
93147,f,41905,1,69,258,0
47003,f,47323,1,99,321,0
26460,m,40412,3,92,321,0
51684,f,43374,3,93,72,1
45285,m,44187,1,93,39,1
86912,f,47202,2,88,290,0
83827,m,49912,2,74,270,1
93106,f,47247,3,88,74,0
44041,m,48800,3,71,384,1
5980,m,47210,1,99,445,0
52528,m,44027,2,81,92,0
68600,f,42116,1,89,258,1
14784,f,49963,1,84,291,1
71874,f,41069,1,99,102,0
19555,f,47181,1,73,80,1
71464,m,48089,1,74,97,1
32151,m,43486,3,89,211,1
91111,m,47632,2,86,97,1
55220,m,45932,1,99,471,0
25203,f,46719,3,75,314,1
77224,m,42746,1,99,263,1
68488,m,40086,3,63,411,1
94765,m,42767,3,75,270,0
17377,f,40511,1,76,14,1
36062,m,42940,2,67,344,0
72981,m,45664,2,82,384,0
44421,f,42266,3,89,239,0
77964,f,40215,2,94,50,1
97803,f,44600,1,77,326,1
531,f,46082,2,86,452,1
86816,m,47425,1,85,321,0
4634,f,44033,3,74,4,0
93830,m,44791,3,83,447,0
34596,m,40737,3,86,360,1
75744,f,40877,1,91,450,1
15326,m,46408,2,83,163,0
38561,f,45191,1,88,116,1
62839,f,44772,1,72,120,1
18607,m,45786,3,61,401,1
36374,m,47083,2,81,167,1
37963,f,40641,1,89,65,0
16865,f,46935,3,89,136,1
73467,f,47538,1,79,130,1
9756,f,45856,3,88,124,1
60473,f,44492,2,68,428,0
21719,m,46620,2,61,425,0
9352,f,40247,2,83,196,1
51684,f,40187,3,75,462,1
53259,f,42125,1,98,122,1
47003,m,46500,1,62,16,0
96392,m,43695,1,77,302,1
55082,f,46544,1,82,115,0
92860,m,40451,1,70,315,1
72121,f,48858,1,89,101,1
27889,f,49757,1,77,359,1
57484,f,48422,3,61,95,1
74779,m,41583,3,91,297,0
77044,f,47961,2,66,366,0
47259,f,49875,1,94,314,1
23058,f,44306,2,82,289,1
81994,f,42809,3,82,157,1
75238,m,43365,3,88,36,0
63090,m,42623,2,78,230,0
12956,f,42425,1,97,22,0
72121,m,45536,1,91,9,1
39004,f,41648,2,86,59,1
66794,m,47323,1,81,434,0
71124,m,42656,1,78,135,0
20046,f,48417,3,63,354,0
23954,m,44564,3,83,160,0
29212,m,48546,1,99,177,0
59932,f,46108,2,97,173,1
1380,m,46481,2,93,235,0
31610,f,41336,3,73,470,1
65971,f,43533,1,93,398,0
90796,m,41752,1,92,141,1
82084,f,48784,1,83,261,1
50033,f,44062,3,97,469,0
98909,f,40548,1,70,275,0
33881,m,41249,3,72,304,1
56030,m,40646,3,75,96,1
71185,f,47094,2,75,429,1
51602,m,41567,2,81,400,1
40462,f,45540,1,95,307,1
51684,f,43125,1,77,375,0
92304,f,40718,1,92,69,1
36270,f,44098,2,77,245,0
49277,m,42266,2,60,468,0
75238,f,42474,2,91,263,1
49393,m,40588,2,61,296,1
42103,m,47832,3,84,105,1
84159,f,46299,3,61,138,0
72740,m,41331,2,70,57,1
42273,m,42777,3,95,424,1
4237,f,42299,2,61,97,1
77529,f,44672,3,78,299,0
21688,m,47512,1,89,193,1
24054,m,46489,3,94,122,0
96858,f,40761,1,66,125,1
88745,f,44313,1,75,155,0
9759,f,43625,2,97,218,1
33158,f,48995,3,86,220,0
65011,f,47982,2,67,155,1
25688,f,43530,2,81,232,1
55811,f,48652,1,79,301,1
2792,f,42289,3,77,297,1
9418,f,42300,2,66,163,1
81671,m,45191,1,72,39,0
7698,f,47337,2,99,384,1
12250,m,40191,3,63,260,1
30476,f,45787,3,61,51,0
837,m,41489,2,81,275,0
32074,f,45538,2,74,358,1
15857,f,49032,2,87,26,1
5065,f,41813,2,80,34,1
32105,f,49683,1,89,261,0
87569,f,44541,3,75,445,1
46005,m,48664,2,81,87,0
13421,m,47859,2,90,475,0
37680,m,47551,1,62,290,1
90207,f,49726,3,93,470,0
23026,f,42682,1,64,189,0
7333,m,49977,1,70,457,1
78794,f,46599,1,85,48,0
10669,f,41084,2,83,106,0
1866,m,41104,1,88,40,0
61963,f,40658,1,79,275,1
28223,m,43670,3,86,56,1
97110,f,47187,1,60,150,0
62935,m,43607,3,88,439,0
55648,m,49290,3,73,159,0
22425,m,47210,1,79,167,1
15073,m,40551,3,81,138,0
96668,m,49707,3,81,360,1
70120,f,43510,2,74,355,1
7532,f,42701,2,74,248,0
97803,f,48089,2,71,66,0
82053,m,48007,3,86,201,1
4675,m,42729,2,95,66,1
23982,f,48524,2,89,297,1
48941,f,41664,2,83,96,0
26479,f,42841,1,75,393,0
23831,f,43305,2,97,27,1
22762,f,43467,3,95,439,1
10179,m,42176,1,98,90,1
92009,m,45787,2,94,16,1
72166,f,47437,3,98,68,1
61522,m,44356,2,82,65,0
77986,f,42008,1,87,18,0
53086,f,46935,2,79,339,1
13222,m,44897,2,93,414,0
37744,f,43286,3,72,161,0
51778,f,41459,3,88,248,1
57164,m,43444,1,73,144,1
531,f,45385,3,67,160,0
81360,f,47202,2,90,332,1
24054,f,41707,3,88,463,0
42597,m,48197,3,77,201,0
31429,m,45328,3,89,160,1
19144,m,41224,1,87,44,0
88400,f,41905,1,87,431,1
31206,f,40059,1,91,232,0
6393,m,47271,1,99,69,0
2981,f,48022,3,68,360,0
23004,m,42054,1,98,33,1
11051,m,41130,1,95,64,0
37680,m,48128,3,74,448,1
81621,m,41492,2,95,334,1
83690,f,42793,2,72,70,1
62202,m,46845,1,84,314,0
29638,m,44672,1,60,260,0
5997,f,41265,2,78,52,1
59014,m,45947,2,65,449,1
6372,m,42554,3,60,285,1
48639,f,44929,3,92,134,0
63090,f,45996,1,60,381,1
46992,f,46028,1,70,36,0
51684,m,48546,3,99,219,0
15553,m,44245,3,61,330,1
38561,f,44254,2,66,44,1
42808,m,49184,2,73,375,1
38619,f,43467,1,75,120,1
80789,f,45536,2,79,207,1
45250,f,44970,2,90,340,1
49277,f,44085,1,98,108,0
48639,f,48061,2,91,280,1
53978,m,44772,3,87,406,0
40677,m,42875,1,73,13,1
94633,f,41258,3,87,299,0
72942,m,40044,2,85,434,1
55041,m,47005,2,74,462,0
7682,f,44184,2,83,431,1
15643,f,42771,2,91,234,0
1649,m,49867,2,64,382,1
35368,f,45208,2,84,119,0
20133,m,42702,1,97,334,0
19967,m,47632,1,92,294,1
32105,f,43704,2,88,230,0
87363,m,40661,2,91,358,0
82157,m,48021,3,68,224,0
34087,m,42355,3,95,44,0
35337,f,46390,1,93,475,1
77127,f,47089,2,99,239,0
74005,f,44076,2,87,290,1
93147,f,44235,1,93,452,0
64086,f,44854,1,73,465,0
38654,f,48007,3,75,233,0
96931,m,49776,3,64,134,1
20836,f,40146,3,79,294,0
46992,m,41234,3,65,293,1
54478,m,47989,2,88,155,0
44863,m,46436,3,81,60,1
14480,f,48740,3,68,161,1
19787,f,45560,1,95,211,1
45006,m,41352,2,64,287,1
75983,m,42848,3,85,14,1
91074,f,41258,3,64,232,1
55811,f,40718,1,80,130,0
53978,m,42459,3,81,307,1
80897,f,42355,2,77,213,1
52086,m,45958,3,80,26,1
93090,m,43232,1,91,305,0
18607,m,47467,3,72,223,0
45285,f,42088,2,70,83,0
17533,f,42160,2,78,293,0
93147,f,47535,3,64,457,0
78851,m,44136,3,60,350,0
61044,m,40356,3,64,325,1
7815,f,42266,2,94,452,0
74580,f,47513,2,98,286,0
8684,f,48991,1,90,132,1
74991,m,46265,1,74,225,0
15523,m,45558,1,65,449,1
4675,m,49456,1,70,174,1
84482,m,44929,3,65,262,0
88166,m,40187,2,61,75,1
85886,f,48036,1,77,436,1
5629,f,47342,3,93,284,0
2469,m,46605,3,95,128,0
1368,m,45932,1,97,96,0
79120,m,43339,2,74,279,0
56030,f,44098,3,73,132,0
36583,m,40172,3,65,158,0
46345,m,49205,3,73,11,0
51042,f,40797,2,87,383,1
26945,m,43382,1,90,132,1
68272,m,42131,2,73,401,0
55648,m,47047,3,60,17,1
40774,m,47773,1,86,428,0
1649,f,48361,1,63,299,1
75975,f,49184,2,95,304,1
88744,m,49032,1,62,298,0
10338,f,46058,3,89,287,0
12230,m,44244,3,79,23,0
83264,f,49266,2,73,296,0
84482,f,44040,3,75,473,0
66780,f,47954,3,98,293,0
12228,m,44857,1,96,316,1
2313,f,43367,2,81,463,1
31206,f,44535,1,69,125,1
45128,m,46495,2,99,232,0
97991,f,43444,1,62,308,1
29054,m,41281,1,82,173,1
16919,m,44183,3,65,445,0
72410,f,47887,1,95,429,0
35819,m,45947,2,77,142,0
14074,m,40041,3,66,453,0
76165,m,46923,2,91,348,1
37893,f,43447,2,69,299,0
16202,f,46335,3,74,385,0
54765,f,42425,2,91,182,0
79999,f,43796,1,96,298,0
531,m,46289,1,65,422,1
5306,f,42043,2,87,125,0
4491,f,43467,3,77,409,1
57355,m,41489,3,98,461,1
41172,f,45969,1,64,400,0
71124,m,44974,3,97,384,0
32105,f,41927,2,86,277,0
56140,m,44955,2,60,68,0
71357,f,40951,2,97,423,1
24003,m,44990,1,78,69,0
74207,m,43611,3,70,74,0
36270,m,46228,3,85,258,1
88059,m,42980,2,87,346,0
70045,f,41707,2,83,394,0
71223,f,42777,2,90,142,1
36951,m,46461,3,64,144,1
69108,f,47515,1,99,183,1
56504,m,45191,3,79,364,1
24901,f,47599,3,87,336,1
15851,f,42531,3,89,401,0
37680,m,45960,2,68,463,0
53978,f,45664,3,88,325,0
35494,m,42459,3,75,314,1
99819,m,43243,3,86,22,0
20715,m,49173,3,68,237,1
22425,f,45274,2,99,235,1
94466,f,49367,3,60,298,1
15492,f,44969,3,65,383,1
56576,f,42001,2,62,339,0
32151,m,44830,3,95,334,0
71690,m,46028,3,74,352,0
25116,f,45116,3,74,262,1
33095,m,49732,1,64,438,1
55082,f,42131,3,99,443,1
42348,f,48481,3,89,245,1
97240,f,47130,2,68,330,0
14784,m,44870,1,75,280,0
18619,f,40309,3,73,230,1
83690,f,48060,3,63,301,1
2192,m,44616,2,61,214,1
44131,m,43467,3,62,144,0
90207,f,41601,1,63,10,0
55610,m,42793,2,95,165,0
29603,f,42531,1,93,184,1
33152,f,40162,2,87,109,0
35921,f,44133,3,94,316,1
92554,f,42537,3,99,287,1
21211,f,41352,1,81,441,1
1380,m,46333,3,64,338,1
50456,f,45158,2,81,213,1
83264,m,47363,1,71,156,0
75150,f,46500,1,82,157,0
88153,f,40737,1,81,398,0
45339,f,46827,3,60,293,1
15220,m,42576,1,60,396,0
71124,m,49456,2,95,283,1
77366,f,44870,1,79,363,0
90520,m,44669,3,96,118,1
35100,f,48487,3,86,334,0
26701,m,42722,2,90,196,0
11806,m,47325,2,62,26,1
29736,m,49384,3,66,360,0
5231,f,45504,3,78,253,1
79999,m,44700,1,98,354,1
49246,f,40748,3,82,18,0
8952,f,44232,2,95,92,1
75744,m,45310,2,68,116,0
68600,f,40596,1,61,346,0
19555,m,44133,2,73,318,1
30073,m,48756,1,69,26,1
29212,m,49456,1,60,17,1
66780,f,48659,3,73,307,0
87363,m,42366,3,84,248,0
84181,f,45538,2,68,219,1
86797,f,46474,3,74,156,0
60879,m,45602,1,89,428,0
80789,f,47887,1,91,122,1
73645,m,44235,1,75,207,0
23795,m,44699,2,62,81,1
74831,m,43413,2,68,124,0
46431,f,42192,1,85,30,0
43163,f,45996,1,94,316,1
24003,f,40658,3,75,385,0
70264,m,49479,2,78,305,1
37680,m,49494,2,68,457,1
28488,f,45170,1,83,276,1
54564,f,40646,3,67,22,0
10669,f,47045,3,78,93,0
12504,m,47325,1,85,39,0
35786,f,42777,2,60,95,1
74580,m,49349,3,72,230,0
53558,m,42787,1,92,211,1
13415,f,47482,1,82,294,1
85134,f,40247,3,79,164,1
36862,f,44809,1,71,435,0
28714,f,43666,3,77,57,0
16277,f,40172,3,83,2,1
40639,f,41683,2,82,402,1
50798,m,43666,3,82,87,1
52250,f,41257,3,76,63,1
96611,f,46516,1,95,124,1
88904,m,49876,2,85,305,1
84155,f,45830,3,78,313,1
62895,f,48390,3,81,321,0
24153,f,41863,2,80,76,1
25083,m,42515,2,73,465,0
51684,m,47188,1,71,188,1
99552,m,48492,2,87,218,0
43665,m,42209,2,92,196,0
60316,f,43117,3,74,24,1
77277,m,43059,1,77,373,1
10566,m,45963,2,80,325,0
68947,f,41124,2,97,110,1
83704,m,44673,2,72,79,0
95543,m,40406,2,63,290,0
71770,m,47292,1,91,263,1
30476,f,40385,1,85,157,1
65056,f,42715,1,87,160,1
15851,m,40215,1,96,456,0
37340,m,40790,1,84,133,0
49393,m,47517,1,98,58,1
79830,f,44107,2,93,218,0
32036,m,42656,3,61,170,1
41632,f,43286,1,89,36,0
20626,f,40658,2,95,422,0
70883,m,42043,3,83,461,1
48717,f,48724,3,65,343,0
89064,f,44959,2,78,259,0
99022,m,46646,1,83,271,0
14480,m,45424,3,94,130,1
14296,m,44058,2,79,30,1
87237,f,40564,3,88,106,0
11602,f,48667,1,88,70,0
91173,f,41628,2,75,232,1
45006,m,47429,1,89,471,0
37246,m,46570,3,90,251,1
35700,f,42684,2,73,181,1
74434,m,43430,2,85,316,1
32151,m,41752,1,83,221,0
27583,m,46746,3,66,9,0
40364,f,40551,1,96,304,1
23954,m,46028,1,63,50,1
13858,m,43374,3,71,164,0
44421,m,47091,1,84,459,1
45118,f,41755,2,64,346,0
49824,m,47788,1,96,336,1
25689,f,48523,3,63,130,1
38524,f,43169,1,86,41,0
43298,f,44442,1,90,191,0
57500,m,48264,3,81,327,1
22629,f,42165,3,69,264,0
69687,m,42043,1,70,475,0
12230,f,45664,3,73,297,1
79865,m,46605,3,68,263,0
33709,f,44027,1,86,25,0
79819,f,45200,1,87,305,1
4031,f,41863,3,85,411,0
75218,m,40002,1,95,402,1
43846,f,40492,1,99,58,0
85886,m,42299,1,62,319,1
25688,f,43365,3,68,157,1
86921,m,43352,3,81,350,1
50456,f,47705,1,93,285,0
35700,f,42604,3,86,384,1
37136,m,46627,2,82,33,0
8684,f,43367,1,74,452,1
59034,f,47325,2,77,290,0
22538,f,42578,2,78,452,1
43189,f,44098,2,86,350,1
66682,m,44610,1,89,81,0
73645,f,43169,2,80,465,0
10077,m,42509,2,80,95,0
8348,f,47822,3,96,332,1
37997,m,43940,2,74,398,0
95293,m,40187,2,89,302,0
5997,m,49419,1,74,64,1
33709,m,47806,2,63,3,1
83068,m,40406,2,60,232,0
84404,f,41372,3,78,390,0
55657,f,43352,1,62,445,1
30695,m,42767,3,99,323,1
99770,f,46108,2,83,253,0
75983,m,46307,2,79,114,0
42669,f,45936,1,60,276,0
27583,m,48354,2,78,71,0
40364,f,44854,2,89,383,0
87562,m,44333,3,75,419,1
72942,m,41849,1,87,193,1
95695,m,43720,2,62,397,0
57711,m,40007,2,93,373,1
52437,m,42441,3,80,48,1
64086,f,42043,2,88,324,1
62935,f,45370,3,96,136,1
48717,m,47953,2,68,385,0
32495,f,40086,1,72,94,1
19779,f,48193,2,78,205,0
59473,m,47045,3,77,17,0
98720,f,40518,3,60,208,1
95292,m,40345,3,99,191,1
55648,f,40686,1,79,6,1
64427,f,44437,3,72,105,0
50039,m,45209,1,60,76,0
60343,m,42300,1,63,472,0
41967,m,48264,1,75,109,0
16401,f,44970,2,84,155,0
29638,m,45642,2,95,18,0
27909,f,42984,2,91,59,0
32448,f,40510,1,75,345,1
52086,f,42425,2,96,211,1
68061,m,44737,3,87,453,0
96411,f,43305,3,60,142,0
87586,f,47112,3,73,160,0
57355,f,41257,2,79,96,0
55212,f,42211,3,61,346,1
87586,m,41218,1,85,304,1
83145,m,49757,3,85,192,0
11956,m,44336,1,65,239,1
53978,f,47850,1,75,33,1
87363,f,49379,2,77,23,0
19934,f,44699,3,72,188,1
69927,f,42623,1,74,197,1
29736,m,48248,2,94,470,1
28932,f,40336,2,61,447,0
49003,m,49732,2,69,58,0
91197,f,45631,1,82,29,0
99520,m,45170,3,61,390,0
43189,f,49138,3,69,296,1
84159,f,46783,1,67,79,0
58579,f,42287,2,83,325,0
91074,m,44313,3,75,29,1
56140,f,49235,1,71,398,0
68851,m,44959,1,96,161,0
766,m,40630,3,89,256,1
25203,m,42729,2,91,326,0
4401,f,46827,1,73,81,1
96899,m,40553,1,93,471,1
81621,m,49732,1,75,140,0
74831,m,41927,2,94,174,0
57164,f,49184,2,62,321,0
64303,m,47824,2,61,348,1
96411,m,48128,2,72,418,1
71690,f,40090,3,65,189,1
77704,m,45867,1,75,71,0
61044,m,40191,3,96,142,0
39148,m,49305,2,72,52,1
75983,m,48578,1,67,177,0
96154,m,47187,2,86,335,0
89205,m,46291,2,82,297,0
86234,m,48289,3,89,262,0
74831,f,47083,1,79,436,1
45112,f,41247,3,76,279,1
54765,f,46333,3,73,120,1
82344,m,48243,2,89,36,0
39547,m,40337,2,64,22,0
49003,m,42125,2,73,294,1
50461,m,40352,2,62,438,1
81994,m,42299,1,73,467,1
22629,f,42623,2,69,247,1
91487,m,47879,3,82,140,0
10077,m,49939,1,91,378,0
87343,f,43808,3,97,165,1
5328,f,42531,2,83,87,1
36951,f,48128,3,92,81,0
61683,f,47905,3,88,338,1
36062,m,41257,2,88,29,1
88327,f,49020,3,70,57,1
69159,f,48922,1,99,417,1
18606,f,43348,1,68,335,0
33948,m,40796,3,96,326,0
53563,m,44011,2,80,248,0
2981,m,43361,3,80,103,0
68851,m,44962,2,98,396,1
30753,m,44070,3,78,384,1
29638,f,43123,2,91,404,0
81621,f,48524,3,95,385,1
95610,f,46323,3,95,434,0
93915,m,49173,1,83,420,0
34855,m,40231,3,98,434,1
37680,m,47971,2,93,143,0
18681,m,43541,2,81,383,0
16919,m,42643,2,71,382,1
15806,f,40204,3,75,206,1
65979,m,49266,3,89,346,0
61075,m,43457,3,64,317,1
42553,f,48797,1,79,241,0
35552,m,43779,3,89,329,0
18457,f,47799,2,67,16,1
42273,f,44061,3,97,178,0
10566,f,47515,2,99,21,1
54030,f,46379,2,75,122,0
48941,m,43796,2,93,212,0
26640,f,47342,3,88,308,1
83762,f,43382,1,63,414,0
48941,f,44232,2,61,225,1
36062,f,40378,3,93,440,1
83674,f,41278,2,66,449,0
25689,m,48414,3,75,88,0
91237,f,49486,3,92,450,1
23257,f,42271,2,63,297,0
79054,m,47958,3,62,325,0
95244,m,43467,1,87,381,0
45537,m,40434,2,81,451,0
15851,f,47210,2,72,173,0
9637,m,42579,3,88,310,1
