Year,Model,Price,Mileage,Color,Transmission
2009,SE,5886,114091,Yellow,Manual
2001,SES,6375,71528,Silver,Manual
2000,SES,9804,149967,Blue,Manual
2004,SES,12375,142698,Gray,Auto
2006,SEL,9505,23143,Black,Manual
2009,SE,15702,58504,Gray,Auto
2007,SE,4602,32729,Silver,Auto
2009,SES,17267,6267,Gray,Manual
2001,SE,4994,132561,Blue,Manual
2006,SES,4591,128011,Silver,Manual
2005,SEL,18770,109962,Gray,Manual
2003,SES,18466,134121,Gray,Auto
2002,SE,14411,131074,Silver,Manual
2007,SE,19869,8845,Gray,Manual
2004,SE,15923,89859,Silver,Manual
2004,SEL,9757,96183,Gray,Auto
2010,SEL,7980,12025,Black,Auto
2006,SES,5222,141940,Yellow,Manual
2002,SE,18621,18530,Yellow,Auto
2003,SES,15048,46756,Black,Auto
2007,SE,5845,42991,Gold,Manual
2003,SE,16528,53832,Green,Auto
2003,SE,7366,63579,Red,Auto
2005,SEL,13883,88632,Blue,Manual
2007,SEL,20303,49574,White,Auto
2006,SEL,5660,10628,Black,Manual
2007,SEL,5981,51620,Blue,Manual
2001,SES,4008,120029,Yellow,Manual
2004,SES,19131,86854,Black,Manual
2001,SES,6277,81740,Black,Manual
2011,SEL,21570,33192,Blue,Manual
2006,SE,9896,57896,Gold,Auto
2000,SE,13943,124789,Black,Auto
2003,SES,12952,24083,Red,Manual
2009,SES,15128,33177,Black,Auto
2011,SEL,17112,103232,Green,Manual
2001,SEL,4640,46844,Gold,Manual
2000,SE,14317,114054,Blue,Manual
2001,SES,13672,10049,Red,Auto
2009,SEL,13687,63757,Blue,Auto
2005,SES,20196,15666,Gray,Manual
2000,SES,15821,123826,Yellow,Manual
2011,SEL,17000,55747,Red,Auto
2001,SE,15189,67495,Gray,Auto
2001,SE,11692,128092,Gray,Auto
2004,SE,16022,34146,Black,Manual
2008,SEL,9750,31377,Silver,Auto
2008,SES,16053,96177,Silver,Auto
2000,SES,19609,100718,Blue,Auto
2007,SES,21570,85182,Gold,Auto
2011,SEL,7510,62747,Silver,Manual
2007,SEL,21549,124183,Green,Auto
2001,SE,18101,72509,Green,Auto
2004,SEL,16701,26888,Blue,Auto
2005,SEL,3940,120566,Silver,Auto
2011,SEL,15264,57329,Green,Auto
2009,SEL,7863,119660,Yellow,Auto
2004,SE,21733,77932,Silver,Manual
2007,SE,3830,54904,Silver,Manual
2004,SEL,6844,101809,Gold,Auto
2001,SE,17314,116813,Red,Auto
2009,SES,21168,95834,Silver,Auto
2005,SE,8253,133936,Black,Auto
2002,SES,15323,9450,Gray,Manual
2005,SE,15454,42450,Gold,Manual
2011,SEL,6630,83622,Red,Manual
2011,SES,8039,101280,Gray,Manual
2007,SES,9809,96102,Silver,Manual
2007,SES,15235,120584,Yellow,Auto
2002,SE,20921,90242,Blue,Auto
2007,SES,10352,61778,White,Auto
2001,SEL,10983,133936,Gold,Auto
2005,SES,21924,69169,Red,Manual
2001,SEL,6746,132150,Silver,Auto
2006,SE,18783,69169,Black,Auto
2010,SE,12547,84595,Blue,Auto
2000,SEL,6579,144105,Red,Auto
2000,SES,15821,85148,Silver,Auto
2009,SE,12195,145578,Yellow,Manual
2003,SE,5335,32637,Green,Manual
2000,SES,14546,106194,Blue,Auto
2007,SE,16300,103985,White,Auto
2001,SES,6866,25831,Yellow,Manual
2009,SES,19040,145246,Silver,Auto
2007,SEL,8494,22128,Red,Auto
2009,SEL,4394,146245,Black,Manual
2004,SES,8504,101272,Yellow,Manual
2001,SE,9223,99166,Gold,Auto
2000,SEL,12202,143195,Yellow,Manual
2008,SES,7519,66089,Silver,Manual
2010,SEL,16425,128871,Silver,Auto
2009,SEL,21356,92038,Blue,Manual
2000,SES,5602,68884,Black,Manual
2007,SES,12262,53372,Blue,Auto
2007,SES,13124,25831,Red,Auto
2000,SES,9502,102401,Silver,Auto
2002,SES,7991,96442,Green,Manual
2011,SEL,9833,143587,Blue,Manual
2006,SES,21356,105223,Green,Manual
2011,SES,9416,108083,Green,Manual
2007,SES,17268,85724,White,Auto
2003,SE,14613,70542,Green,Auto
2000,SES,7991,53027,Silver,Manual
2003,SES,13651,141940,Gray,Manual
2004,SES,5252,52345,Blue,Manual
2011,SES,20557,90690,Gray,Manual
2011,SES,13538,78971,Gray,Manual
2010,SE,12673,81016,Black,Manual
2005,SE,7669,39019,Gold,Manual
2004,SES,9320,45622,White,Manual
2008,SE,9224,47809,Red,Manual
2008,SES,9418,26792,Red,Manual
2011,SE,21087,125837,Black,Auto
2003,SES,10964,50523,Yellow,Manual
2000,SEL,11937,66515,Red,Manual
2003,SES,5249,110451,Silver,Auto
2003,SE,19391,144761,White,Auto
2006,SES,6155,53531,Gray,Auto
2010,SE,18105,76078,Red,Manual
2004,SEL,5793,31177,Silver,Auto
2004,SES,7161,43455,Silver,Manual
2000,SEL,14708,15015,Blue,Manual
2010,SEL,6268,90548,Blue,Auto
2001,SE,8963,106218,Red,Manual
2007,SES,17326,103934,Silver,Auto
2000,SEL,5548,106651,Black,Manual
2010,SEL,5336,105864,White,Manual
2000,SEL,4815,135095,Green,Auto
2010,SE,19793,55062,Gold,Auto
2005,SEL,5450,14561,Black,Manual
2009,SE,5146,8072,White,Manual
2008,SEL,15745,48393,Red,Manual
2009,SE,11998,77032,Red,Auto
2001,SES,11567,22972,Silver,Auto
2002,SEL,19131,118384,Black,Manual
2006,SE,12461,38305,Gold,Manual
2006,SEL,16397,44873,Silver,Auto
2002,SEL,10609,29386,Gold,Auto
2007,SES,16397,77151,Black,Auto
2000,SEL,13117,125617,Red,Auto
2000,SEL,7879,86975,Red,Auto
2008,SES,13060,49583,Gold,Auto
2007,SEL,11234,45295,Red,Auto
2005,SE,16777,60234,Yellow,Auto
2011,SE,8716,101184,Silver,Manual
2002,SEL,17726,137636,Red,Auto
2003,SEL,14815,72033,Gray,Auto
2005,SEL,20429,64586,Black,Manual
2000,SEL,11119,18128,Silver,Manual
2010,SEL,12714,35731,Black,Auto
2004,SE,6456,12468,Gray,Manual
2004,SES,20969,100009,Green,Auto
2004,SE,20144,84966,Red,Manual
2007,SE,15892,91517,Red,Auto
2000,SES,9138,78970,White,Auto
2009,SEL,8498,69118,Gold,Auto
2008,SEL,5450,148497,Red,Auto
2008,SEL,6277,138648,Yellow,Auto
2000,SES,18732,121050,Silver,Manual
2011,SEL,14014,149835,Blue,Auto
2009,SES,21778,17933,Silver,Auto
2009,SES,6418,49734,Gold,Auto
2002,SEL,16142,14083,Black,Auto
2008,SES,11463,128106,Green,Auto
2002,SE,10352,113148,Gold,Manual
2009,SEL,15250,126249,Yellow,Manual
2000,SES,8809,140484,Gray,Auto
2003,SE,18218,12025,Gray,Auto
2007,SE,16838,54690,Blue,Auto
2007,SEL,16702,48517,Green,Manual
2002,SES,14565,77816,Gold,Manual
2011,SES,12310,131327,Blue,Auto
2004,SES,21888,10490,Black,Auto
2000,SEL,13942,39960,Blue,Auto
2002,SES,18460,40800,Blue,Auto
2001,SES,10686,94302,Red,Auto
2007,SE,10225,73221,Yellow,Manual
2002,SES,5554,71205,Green,Manual
2006,SEL,5694,123886,Green,Manual
2001,SEL,3940,144471,Green,Auto
2007,SEL,15307,112941,Yellow,Auto
2005,SE,12634,98391,Blue,Manual
2006,SEL,10748,25437,Gold,Auto
2001,SEL,14103,147476,Green,Manual
2004,SEL,15790,144105,Black,Manual
2010,SEL,8163,61346,White,Auto
2011,SE,4289,66923,Gold,Auto
2004,SEL,21865,23801,Yellow,Manual
2003,SES,13806,137852,Silver,Auto
2011,SE,9937,5974,Gray,Auto
2002,SEL,4923,119152,Red,Manual
2005,SEL,17769,109124,Gold,Auto
2008,SES,8106,94579,Green,Auto
2002,SE,17218,55661,Black,Auto
2005,SE,17218,44277,Gray,Manual
2007,SES,18608,120135,Silver,Manual
2010,SE,13171,103421,White,Auto
2008,SES,16949,38104,Blue,Manual
2008,SEL,10776,55515,White,Auto
2005,SE,14392,82451,Red,Manual
2004,SE,9177,108485,Blue,Auto
2005,SES,19637,45295,Gold,Auto
2006,SES,16753,74878,Green,Auto
2011,SEL,8139,51509,Red,Manual
2002,SE,7639,137348,Yellow,Auto
2005,SES,9752,74959,Gray,Manual
2008,SES,4209,57705,Red,Auto
2001,SES,11814,139040,Red,Auto
2004,SEL,13989,147359,Blue,Auto
2007,SE,15470,42557,Gray,Manual
2011,SE,8163,27843,Red,Auto
2007,SE,17824,22620,Black,Manual
2006,SEL,7334,10049,Gold,Manual
2005,SEL,18608,25037,Blue,Manual
2009,SEL,4973,126187,Green,Auto
2011,SES,20643,49917,Red,Auto
2009,SES,20879,60366,Silver,Auto
2004,SEL,19527,41566,Silver,Manual
2004,SE,10572,131034,Green,Manual
2004,SEL,11182,27183,Yellow,Auto
2005,SE,20112,30322,Silver,Auto
2011,SEL,15127,85214,Yellow,Auto
2000,SES,5863,57693,Yellow,Manual
2011,SES,6416,116422,Black,Auto
2002,SE,15128,148728,Red,Auto
2004,SEL,4783,92251,Black,Manual
2000,SES,15111,102004,Silver,Auto
2007,SE,21579,111471,Blue,Manual
2009,SES,16701,117005,Yellow,Auto
2003,SES,10110,77032,Black,Manual
2006,SES,18469,80866,White,Manual
2003,SES,13171,50705,Red,Auto
2009,SES,5453,89977,Black,Manual
2002,SEL,19176,114302,Blue,Manual
2002,SE,12375,127324,Gray,Auto
2010,SEL,17387,25831,Silver,Manual
2010,SE,12744,93939,Gold,Auto
2003,SE,12714,97176,Green,Auto
2003,SE,6375,6267,Yellow,Manual
2007,SES,17623,20492,Gold,Manual
2010,SEL,16187,114789,White,Auto
2002,SEL,16112,98953,Gold,Manual
2006,SES,12305,52891,Gray,Auto
2008,SE,13950,127629,Green,Auto
2005,SE,20673,76633,Green,Auto
2007,SES,17851,34257,Green,Manual
2006,SES,4999,77032,Yellow,Manual
2010,SE,17769,121732,Silver,Auto
2001,SE,4702,89977,Blue,Auto
2004,SEL,21778,32235,Gray,Manual
2011,SE,7366,100276,Red,Manual
2007,SES,7210,123216,Gold,Manual
2009,SES,16615,76002,Red,Auto
2001,SE,18885,148001,White,Auto
2001,SES,13303,29990,Silver,Manual
2009,SE,13304,106888,Red,Manual
2010,SES,3887,41769,Gold,Manual
2001,SES,17477,144225,Red,Auto
2004,SE,19620,17938,Green,Auto
2007,SEL,20551,85100,Gold,Manual
2002,SE,19140,81722,Black,Auto
2005,SEL,7973,101064,Yellow,Manual
2007,SE,14653,95394,Yellow,Manual
2005,SE,5525,25716,Green,Manual
2009,SES,21673,116315,Black,Auto
2001,SES,7430,35084,Gray,Auto
2001,SE,9031,22385,Green,Auto
2009,SES,4488,103393,Black,Auto
2003,SES,10489,137197,Red,Auto
2000,SEL,8650,33056,Gold,Auto
2008,SE,7062,24049,Yellow,Auto
2004,SES,13651,99123,Silver,Manual
2002,SE,4423,50392,Gray,Manual
2011,SES,16859,133354,Blue,Auto
2002,SES,15773,13617,Green,Manual
2005,SE,6598,9135,Gray,Auto
2000,SEL,11415,114737,Yellow,Auto
2003,SE,8126,26698,Blue,Auto
2006,SE,6763,143592,Gold,Manual
2003,SE,10175,77032,Yellow,Auto
2004,SE,9557,53514,Gold,Manual
2006,SES,9439,137318,Red,Manual
2009,SE,11924,118964,Red,Auto
2008,SEL,21168,138648,Gray,Auto
2003,SES,8236,123451,Red,Auto
2002,SEL,7711,118191,Gray,Manual
2002,SEL,5485,137227,Red,Auto
2004,SES,6755,123987,Gold,Auto
2011,SE,19763,52501,Gold,Auto
2003,SES,17438,35431,Gray,Manual
2009,SES,17682,5848,Green,Auto
2008,SEL,15163,56869,Red,Auto
2004,SEL,13866,57435,Gray,Manual
2002,SE,12375,92821,Gray,Auto
2009,SES,17326,79235,Silver,Manual
2006,SES,10542,58298,Black,Manual
2010,SES,21640,112941,Blue,Manual
2006,SE,14592,128873,Silver,Manual
2006,SES,7894,62474,Blue,Auto
2002,SES,10764,51482,Gold,Manual
2004,SES,8218,84006,Green,Manual
2005,SES,18110,34137,Gold,Manual
2008,SEL,10480,70763,Blue,Auto
2010,SES,8855,64515,Yellow,Manual
2010,SE,13124,35889,Gold,Auto
2001,SE,10826,81832,Blue,Auto
2004,SEL,14218,15666,Red,Manual
2002,SE,11924,47306,Red,Manual
2006,SE,15560,73178,Gray,Auto
2002,SES,21080,123451,Yellow,Auto
2006,SES,20790,74959,Silver,Auto
2003,SES,13781,37422,Gold,Manual
2003,SEL,8834,113141,Yellow,Manual
2001,SEL,17309,26662,Black,Auto
2011,SE,4080,34242,Silver,Auto
2005,SEL,15002,17861,White,Manual
2010,SE,15357,128873,Green,Manual
2011,SE,12762,14282,Gray,Manual
2006,SEL,11147,44269,Blue,Manual
2007,SE,10653,149861,Red,Manual
2006,SE,15331,33074,Red,Manual
2011,SEL,7012,78846,Black,Manual
2002,SEL,11302,25782,Silver,Manual
2006,SEL,21971,55824,Gold,Auto
2004,SES,6016,23143,Gray,Manual
2003,SEL,13776,128419,Blue,Auto
2007,SEL,12952,71528,Black,Manual
2003,SE,15745,101236,Blue,Manual
2003,SE,11851,60313,Gray,Auto
2011,SEL,4995,100241,Gold,Manual
2005,SES,9177,77741,Silver,Auto
2001,SE,16857,5523,Blue,Auto
2004,SE,7540,144090,Black,Manual
2006,SEL,17043,88651,Gold,Auto
2000,SE,21468,66281,Black,Manual
2001,SEL,12124,113740,Green,Auto
2009,SES,19171,120566,Blue,Manual
2001,SE,4658,48682,Gray,Auto
2007,SES,5232,124519,Gray,Manual
2011,SE,9761,148716,Silver,Manual
2001,SEL,9896,126410,Silver,Manual
2010,SES,13538,5926,Blue,Auto
2004,SEL,6425,53564,Blue,Auto
2010,SE,16618,86378,Silver,Auto
2008,SES,9231,24342,Red,Auto
2003,SES,19574,53832,Yellow,Manual
2009,SEL,17623,13643,Gold,Manual
2000,SE,15338,137318,Gray,Manual
2004,SE,4884,136601,Gold,Manual
2004,SEL,21065,103559,Blue,Manual
2003,SEL,11290,142698,Blue,Auto
2001,SEL,14357,29788,Gold,Auto
2001,SE,16034,93367,Yellow,Manual
2003,SEL,8253,22433,Yellow,Auto
2000,SES,12251,146076,Black,Manual
2009,SEL,15357,40173,Black,Manual
2005,SEL,7741,63579,Yellow,Manual
2005,SES,4286,105339,Gold,Manual
2008,SES,7765,32376,Black,Manual
2007,SES,4525,129278,Yellow,Auto
2003,SES,10717,23938,Black,Manual
2002,SEL,9264,134555,White,Auto
2007,SEL,13117,10100,Black,Auto
2001,SES,9809,6792,Gray,Auto
2011,SEL,19464,134081,Gray,Auto
2002,SEL,9082,38971,Yellow,Auto
2002,SEL,10991,98450,Green,Manual
2010,SE,11685,66346,Silver,Auto
2007,SES,12342,13679,Red,Auto
2009,SE,17394,121534,Silver,Manual
2002,SE,16300,42571,Red,Manual
2002,SES,13482,110979,White,Auto
2005,SE,9502,94664,Yellow,Auto
2005,SE,18608,92504,Gray,Auto
2010,SES,6473,40629,Red,Manual
2010,SEL,14498,104564,Green,Auto
2011,SEL,9218,124838,Gold,Manual
2006,SE,16881,89765,Black,Auto
2009,SE,16711,136802,Silver,Manual
2005,SEL,18975,131066,Red,Manual
2000,SEL,17655,33177,Gold,Auto
2005,SE,9790,68592,Green,Auto
2007,SES,14386,115773,Gold,Auto
2006,SE,12769,85214,Gray,Auto
2007,SES,17387,97486,Blue,Manual
2011,SEL,10225,120018,Red,Manual
2006,SES,17624,128665,Silver,Manual
2007,SES,21348,6497,Gold,Manual
2004,SE,4266,16699,Green,Auto
2001,SEL,15404,120175,Black,Auto
2004,SEL,8449,27212,White,Auto
2002,SES,14613,146831,Black,Manual
2005,SES,20730,87841,Green,Manual
2010,SE,7032,110530,Red,Manual
2011,SES,5453,74092,Black,Auto
2008,SES,11715,109884,Blue,Auto
2009,SE,9567,138085,Red,Manual
2006,SEL,11348,137591,Black,Manual
2005,SES,8717,135468,Yellow,Auto
2009,SEL,4658,41814,Blue,Auto
2002,SEL,7490,97664,Gold,Auto
2003,SE,8960,142931,Green,Auto
2001,SE,17345,98450,Gray,Manual
2000,SES,18575,116315,Green,Auto
2006,SE,12671,31647,White,Manual
2009,SEL,16635,114302,Green,Manual
2005,SEL,14103,88632,Yellow,Auto
2002,SES,4729,29835,Black,Manual
2007,SEL,21549,22568,Gold,Auto
2008,SES,12627,115888,Blue,Auto
2006,SE,9223,5990,Silver,Manual
2004,SEL,8163,15036,Gray,Manual
2005,SES,10046,58188,Yellow,Manual
2003,SEL,10675,25043,Black,Auto
2004,SEL,6096,32461,Gray,Manual
2010,SE,8223,69205,White,Manual
2009,SE,16330,77151,Yellow,Auto
2008,SE,10946,107198,Black,Auto
2001,SE,12231,136109,Gray,Manual
2011,SES,7100,45394,Silver,Auto
2003,SE,16753,133354,Silver,Auto
2010,SEL,6994,114737,Red,Manual
2006,SES,21571,44522,Blue,Auto
2004,SE,21087,65869,Black,Auto
2003,SEL,17588,120135,Gray,Manual
2010,SES,14210,143360,Red,Manual
2002,SES,7701,93367,Green,Manual
2000,SE,13745,26515,Yellow,Manual
2001,SE,12848,59400,Black,Manual
2000,SES,10225,71341,Red,Auto
2009,SE,16498,71211,Red,Manual
2010,SEL,16140,26700,Green,Auto
2004,SES,15424,15063,Silver,Manual
2006,SEL,18269,13643,Red,Auto
2009,SEL,20540,131083,Red,Manual
2008,SEL,10526,133157,Yellow,Auto
2010,SE,16526,84966,White,Auto
2002,SE,6456,89765,Gold,Auto
2007,SEL,13705,54407,Black,Auto
2005,SES,4948,63700,Black,Auto
2004,SEL,3872,34137,Yellow,Auto
2008,SES,17588,15578,Gray,Manual
2007,SE,20429,15630,Silver,Auto
2010,SES,13943,133851,Green,Manual
2003,SEL,4845,144471,Black,Auto
2000,SES,9231,107142,Red,Auto
2008,SEL,18165,83648,Yellow,Auto
2010,SE,6740,96800,Black,Manual
2000,SES,21840,33444,White,Auto
2006,SEL,14374,12263,Blue,Auto
2010,SEL,7490,99465,Gold,Manual
2001,SES,12133,98347,Gray,Auto
2010,SEL,12342,87827,Gold,Auto
2010,SEL,7352,16590,Gray,Auto
2005,SEL,14041,31504,Gray,Auto
2003,SES,4071,83493,Red,Manual
2001,SEL,14006,44128,Silver,Auto
2003,SE,19817,40745,Gray,Auto
2011,SE,17194,62747,Black,Manual
2009,SEL,17600,89512,Black,Manual
2000,SES,16953,125254,Gold,Manual
2002,SE,15834,87551,Yellow,Manual
2009,SE,11002,79235,Gold,Auto
2010,SE,16259,11433,Blue,Auto
2001,SEL,4994,20881,Yellow,Auto
2004,SE,6953,43127,Black,Manual
2003,SES,8292,139236,Silver,Auto
2000,SEL,8806,126078,White,Manual
2005,SEL,14624,54581,Yellow,Auto
2003,SES,4580,40906,Blue,Manual
2002,SEL,16022,36093,Green,Manual
2005,SES,8873,123314,Gray,Auto
2007,SES,5232,44608,Gray,Manual
2007,SE,18333,94264,White,Auto
2008,SES,20879,27681,Gray,Auto
2002,SEL,19837,141433,Yellow,Auto
2002,SEL,14015,77932,Red,Auto
2000,SES,13465,51286,Gold,Auto
2010,SES,9346,61005,Green,Auto
2008,SE,16859,11433,Green,Auto
2009,SE,6320,72309,Black,Manual
2006,SE,10582,82840,Red,Manual
2003,SE,9835,143439,Gold,Auto
2007,SEL,9761,35431,Red,Manual
2004,SES,4412,114608,Blue,Manual
2007,SEL,12801,102534,Yellow,Manual
2000,SES,16466,10357,Yellow,Auto
2007,SES,12262,6792,Blue,Auto
2000,SEL,6416,28396,Silver,Manual
2009,SEL,10826,37140,White,Auto
2008,SE,10974,95189,Gray,Auto
2001,SEL,21931,95189,Red,Auto
2009,SEL,6416,126334,Silver,Manual
2004,SE,14493,10700,Black,Manual
2007,SE,10329,93367,Red,Auto
2008,SEL,13250,104631,White,Manual
2007,SEL,18829,53298,Black,Manual
2009,SES,8499,10357,Gray,Auto
2007,SE,11088,52527,White,Manual
2000,SES,6362,44922,White,Auto
2010,SEL,14015,35889,White,Auto
2000,SEL,7839,81559,Gray,Auto
2001,SEL,5507,33333,Yellow,Auto
2007,SES,12547,69169,White,Auto
2003,SEL,16168,20981,Gold,Auto
2002,SES,9888,92531,White,Manual
2003,SES,19711,29195,Blue,Manual
2005,SEL,17163,75142,Yellow,Auto
2003,SEL,15702,20881,Silver,Auto
2001,SEL,5099,15101,Silver,Auto
2009,SES,19827,42586,Yellow,Manual
2001,SES,10493,36875,Blue,Auto
2001,SE,5999,73089,Red,Auto
2010,SEL,11400,82877,Gold,Manual
2003,SE,6418,120690,Blue,Auto
2009,SE,11046,123378,Yellow,Auto
2001,SEL,14657,97664,Yellow,Auto
2006,SEL,20228,20340,Black,Manual
2007,SES,21065,46771,Blue,Auto
2001,SEL,3971,33056,Gold,Manual
2010,SE,21787,37562,Silver,Manual
2000,SE,20754,100340,Gray,Auto
2004,SE,6596,148728,White,Manual
2005,SES,10480,143195,White,Auto
2003,SEL,19320,62474,White,Auto
2006,SES,17224,68022,Green,Manual
2010,SE,16031,18316,Silver,Auto
2005,SEL,12688,61778,Red,Auto
2006,SE,12990,45609,Black,Manual
2002,SEL,19262,62524,White,Auto
2011,SES,4729,133851,Gold,Manual
2010,SE,19999,71265,White,Manual
2011,SE,19140,98532,Red,Auto
2011,SES,9899,105864,Red,Manual
2007,SE,17769,55130,Black,Auto
2008,SE,21776,67091,Green,Manual
2000,SE,6063,148772,Black,Manual
2011,SEL,6623,97623,Yellow,Manual
2004,SEL,20805,41566,Red,Auto
2001,SES,20228,19591,Yellow,Auto
2003,SES,19815,27120,Silver,Manual
2004,SE,19816,123698,Gold,Manual
2001,SES,16361,88841,Silver,Auto
2004,SES,15892,44439,Gray,Auto
2010,SE,16526,14739,Green,Manual
2007,SE,8449,81620,Blue,Auto
2003,SES,12251,119178,Gray,Manual
2008,SE,13686,89137,Silver,Manual
2010,SES,19246,53573,Gray,Auto
2008,SES,20790,5926,Blue,Manual
2004,SEL,19816,44873,Yellow,Auto
2003,SE,21808,105577,White,Manual
2001,SEL,20557,140699,Red,Auto
2009,SEL,17231,7907,Green,Manual
2001,SEL,9814,114302,Yellow,Auto
2004,SE,7577,24179,Red,Manual
2001,SE,7539,20348,Green,Auto
2010,SES,14399,21178,Gray,Manual
2001,SEL,4451,141180,Blue,Manual
2005,SE,14627,53564,Yellow,Manual
2010,SEL,10825,68933,Blue,Manual
2000,SEL,18274,67495,Green,Auto
2001,SE,10493,66822,White,Manual
2009,SES,7103,124183,Black,Manual
2006,SE,10964,135123,Yellow,Auto
2008,SE,5232,23234,Green,Manual
2006,SEL,21356,147359,Yellow,Manual
2005,SE,8948,95712,Gold,Manual
2009,SE,17340,120432,Yellow,Manual
2000,SES,20112,9450,Silver,Auto
2006,SEL,21897,113701,Yellow,Auto
2006,SEL,14618,15113,Yellow,Auto
2002,SES,13851,45622,Yellow,Manual
2004,SES,9945,11399,Silver,Manual
2002,SE,15154,57693,Blue,Manual
2006,SE,17090,75142,Gray,Auto
2008,SE,8716,143411,White,Manual
2004,SE,16849,91090,Gray,Auto
2002,SEL,16397,131979,Gray,Manual
2008,SES,19855,133228,Silver,Manual
2010,SES,4081,68592,Green,Manual
2008,SE,7765,61976,Silver,Manual
2009,SES,7166,37735,Silver,Manual
2002,SES,10029,102659,Blue,Manual
2007,SES,12900,68739,Gray,Auto
2003,SEL,12847,86698,White,Auto
2004,SE,6764,38534,Gray,Auto
2010,SEL,19301,121732,White,Manual
2007,SEL,5925,110979,Black,Manual
2004,SES,4706,93430,Blue,Manual
2011,SES,5790,34412,Black,Auto
2011,SE,18137,43143,Blue,Manual
2010,SE,21388,60301,Green,Manual
2010,SES,17600,107198,Blue,Manual
2008,SE,13776,25650,Yellow,Auto
2007,SE,6287,26350,Silver,Manual
2000,SES,6474,134924,White,Manual
2009,SES,9557,45654,Blue,Manual
2001,SES,21755,133198,Silver,Auto
2010,SEL,17309,100542,Red,Manual
2000,SEL,7790,120289,Red,Auto
2010,SE,17340,132562,Silver,Manual
2001,SE,17418,71335,Green,Auto
2001,SES,8449,135123,Red,Auto
2009,SEL,15555,36093,Blue,Auto
2002,SE,6108,116609,Black,Auto
2003,SES,17144,53875,Silver,Auto
2008,SE,17326,67332,White,Auto
2010,SEL,19620,76385,Red,Manual
2001,SES,6543,136802,Black,Auto
2003,SE,19665,94457,Silver,Manual
2007,SEL,7161,16144,Green,Manual
2003,SE,7701,31154,Gold,Auto
2002,SE,8009,12532,Green,Manual
2010,SES,16078,138085,Blue,Auto
2007,SEL,15923,133198,Gray,Manual
2011,SE,21388,106218,Black,Auto
2003,SEL,10844,82797,Yellow,Auto
2001,SEL,20197,46624,Black,Manual
2002,SE,18474,34760,Yellow,Manual
2007,SES,17320,98953,Yellow,Manual
2009,SE,19539,149983,White,Auto
2002,SEL,10617,52379,Red,Manual
2001,SES,13164,99123,Gold,Manual
2002,SE,3936,75130,Gray,Auto
2008,SES,20737,29799,Blue,Auto
2008,SE,20031,109729,White,Manual
2007,SEL,18083,84318,White,Manual
2003,SE,5611,56900,Silver,Auto
2004,SEL,12244,145055,Gold,Manual
2001,SEL,17324,123987,Green,Manual
2004,SES,21955,116813,Black,Auto
2010,SE,5974,85724,Gold,Manual
2007,SE,5772,132585,Gray,Auto
2009,SEL,8160,28256,Yellow,Manual
2008,SEL,14712,12532,Black,Auto
2003,SE,17653,50846,White,Manual
2004,SEL,7667,26515,Gray,Auto
2008,SEL,14745,147547,White,Manual
2002,SE,4412,103224,Gray,Auto
2011,SEL,17046,116684,Silver,Auto
2010,SEL,12997,120135,Red,Manual
2007,SES,15959,32022,White,Manual
2010,SES,7963,72713,White,Manual
2009,SE,14543,104690,Blue,Manual
2006,SES,20174,71981,Gold,Auto
2007,SEL,14276,122361,White,Manual
2005,SEL,19717,74878,Silver,Manual
2009,SE,17696,31188,Yellow,Manual
2009,SES,16949,52345,Black,Auto
2002,SE,9896,128062,Green,Manual
2006,SE,8308,90225,Green,Auto
